date_observed,description,comments,place_name,latitude,longitude,geoprivacy,max_depth,bottom_time,observer_name,year,abundance,presence,pres_abs,abundance_recode,wasting,location_code,num_surveys,multiple_surveys
2010-04-12T13:53:00Z,NA,NA,"Pam Rocks, North",49.49117,-123.29983,open,60,37,Donna Gibbs,2010,2,1,1,3,0,"Pam Rocks, North",1,0
2010-04-17T12:23:00Z,NA,NA,Dionisio Reef,49.015,-123.57833,open,58,42,Andy Lamb,2010,2,1,1,3,0,Dionisio Reef,1,0
2010-04-18T09:34:00Z,NA,NA,Spanish Hills Store,48.99,-123.58,open,73,45,Andy Lamb,2010,3,1,1,4,0,Spanish Hills Store,1,0
2010-04-18T13:02:00Z,NA,NA,Race Point,49.01283,-123.584794,open,89,45,Andy Lamb,2010,3,1,1,4,0,Race Point,1,0
2010-04-19T12:46:00Z,NA,NA,"Whytecliff, Cut and marker",49.3715,-123.29383,open,64,39,Donna Gibbs,2010,4,1,1,5,0,"Whytecliff, Cut and marker",1,0
2010-04-22T10:52:00Z,NA,NA,Dorman Bay,49.376335,-123.320801,open,66,24,Donna Gibbs,2010,3,1,1,4,0,Dorman Bay,1,0
2010-05-13T10:39:00Z,NA,NA,Bird Islets,49.36216,-123.29183,open,58,30,Donna Gibbs,2010,3,1,1,4,0,Bird Islets,1,0
2010-05-13T15:22:00Z,including 1  with 6 rays,NA,"Reid Island, north",49.006,-123.626,open,67,45,Andy Lamb,2010,3,1,1,4,0,"Reid Island, north",1,0
2010-05-29T11:09:00Z,NA,NA,Boeing 737 wreck,48.93833,-123.72833,open,92,45,Andy Lamb,2010,2,1,1,3,0,Boeing 737 wreck,1,0
2010-05-29T16:01:00Z,NA,NA,Active Point Reef,48.95333,-123.665,open,106,44,Andy Lamb,2010,2,1,1,3,0,Active Point Reef,1,0
2010-05-30T09:23:00Z,NA,NA,Spanish Hills wall,48.995018,-123.584696,open,81,43,Andy Lamb,2010,3,1,1,4,0,Spanish Hills wall,1,0
2010-05-30T13:10:00Z,NA,NA,Dionisio Reef,49.015,-123.57833,open,63,50,Andy Lamb,2010,3,1,1,4,0,Dionisio Reef,1,0
2010-05-31T11:13:00Z,including a six rayed,NA,Escape Ridge,48.94833,-123.67167,open,83,50,Andy Lamb,2010,4,1,1,5,0,Escape Ridge,1,0
2010-06-05T11:23:00Z,NA,NA,wreck of the Saskatchewan,49.213263,-123.889592,open,91,38,Andy Lamb,2010,2,1,1,3,0,wreck of the Saskatchewan,1,0
2010-06-06T09:02:00Z,NA,NA,Telegraph Harbour sunken sailboat,48.98,-123.67,open,12,62,Andy Lamb,2010,1,1,1,2,0,Telegraph Harbour sunken sailboat,1,0
2010-06-07T10:06:00Z,NA,NA,Telegraph Harbour sunken sailboat,48.98,-123.67,open,12,54,Andy Lamb,2010,NA,NA,0,1,0,Telegraph Harbour sunken sailboat,1,0
2010-07-17T13:56:00Z,NA,NA,Spanish Hills Store,48.99,-123.58,open,86,52,Andy Lamb,2010,4,1,1,5,0,Spanish Hills Store,1,0
2010-07-17T15:03:00Z,large,NA,Race Point,49.01283,-123.584794,open,86,54,Andy Lamb,2010,4,1,1,5,0,Race Point,1,0
2010-07-18T10:17:00Z,NA,NA,Dionisio Reef,49.015,-123.57833,open,62,45,Andy Lamb,2010,2,1,1,3,0,Dionisio Reef,1,0
2010-07-18T13:27:00Z,NA,NA,Active Point Reef,48.95333,-123.665,open,65,35,Andy Lamb,2010,2,1,1,3,0,Active Point Reef,1,0
2010-07-29T10:15:00Z,NA,NA,"Pam Rocks, South",49.48583,-123.29717,open,84,50,Donna Gibbs,2010,4,1,1,5,0,"Pam Rocks, South",1,0
2010-08-04T12:10:00Z,NA,NA,Porteau 2008 slide,49.56617,-123.23417,open,50,30,Donna Gibbs,2010,3,1,1,4,0,Porteau 2008 slide,1,0
2010-08-04T13:43:00Z,NA,NA,Porteau 2008 slide,49.56617,-123.23417,open,99,53,Donna Gibbs,2010,NA,NA,0,1,0,Porteau 2008 slide,1,0
2010-08-12T11:43:00Z,NA,NA,Escape Reef,48.94167,-123.66,open,61,44,Andy Lamb,2010,4,1,1,5,0,Escape Reef,1,0
2010-08-12T13:53:00Z,NA,NA,Willy Island Reef,48.90833,-123.65833,open,73,52,Andy Lamb,2010,3,1,1,4,0,Willy Island Reef,1,0
2010-08-13T11:34:00Z,NA,NA,Boeing 737 wreck,48.93833,-123.72833,open,92,50,Andy Lamb,2010,NA,NA,0,1,0,Boeing 737 wreck,1,0
2010-08-13T14:05:00Z,NA,NA,Ken's Fish Boat,48.99333,-123.69833,open,58,59,Andy Lamb,2010,2,1,1,3,0,Ken's Fish Boat,1,0
2010-08-14T11:34:00Z,NA,NA,Spanish Hills Store,48.99,-123.58,open,87,34,Andy Lamb,2010,2,1,1,3,0,Spanish Hills Store,1,0
2010-08-14T14:21:00Z,huge,NA,wreck of the Robert Kerr,49.03333,-123.70333,open,48,60,Andy Lamb,2010,2,1,1,3,0,wreck of the Robert Kerr,1,0
2010-08-23T15:11:00Z,smaller on rock,NA,Nine Mile Point,49.604,-123.788,open,59,61,Andy Lamb,2010,1,1,1,2,0,Nine Mile Point,1,0
2010-08-24T14:11:00Z,on rocks,NA,Sakinaw Rock,49.56685,-123.80347,open,87,45,Andy Lamb,2010,3,1,1,4,0,Sakinaw Rock,1,0
2010-08-25T12:10:00Z,on dead and very close to live sponge,NA,"Hutt Island, cloud sponge pair",49.4057,-123.383611,open,55,30,Donna Gibbs,2010,NA,NA,0,1,0,"Hutt Island, cloud sponge pair",1,0
2010-08-25T15:02:00Z,small,NA,Nine Mile Point,49.604,-123.788,open,75,54,Andy Lamb,2010,3,1,1,4,0,Nine Mile Point,1,0
2010-08-28T11:23:00Z,NA,NA,Boeing 737 wreck,48.93833,-123.72833,open,10,31,Andy Lamb,2010,1,1,1,2,0,Boeing 737 wreck,1,0
2010-09-22T13:28:00Z,NA,NA,"Hutt Island, cloud sponge pair",49.4057,-123.383611,open,59,34,Donna Gibbs,2010,NA,NA,0,1,0,"Hutt Island, cloud sponge pair",1,0
2010-09-29T10:43:00Z,NA,NA,"Ferguson Point, Stanley Park",49.30139,-123.16381,open,32,52,Donna Gibbs,2010,NA,NA,0,1,0,"Ferguson Point, Stanley Park",1,0
2010-09-30T13:19:00Z,NA,NA,Porteau 2008 slide,49.56617,-123.23417,open,60,41,Donna Gibbs,2010,2,1,1,3,0,Porteau 2008 slide,1,0
2010-10-03T14:12:00Z,NA,NA,"North Secretary Island, east point",48.964,-123.589,open,91,53,Andy Lamb,2010,3,1,1,4,0,"North Secretary Island, east point",1,0
2010-10-08T13:11:00Z,NA,NA,"North Secretary Island, east point",48.964,-123.589,open,58,50,Andy Lamb,2010,2,1,1,3,0,"North Secretary Island, east point",1,0
2010-10-08T15:03:00Z,NA,NA,"Hall Island, north corner",48.98667,-123.60833,open,86,52,Andy Lamb,2010,2,1,1,3,0,"Hall Island, north corner",1,0
2010-10-09T10:43:00Z,NA,NA,Boeing 737 wreck,48.93833,-123.72833,open,91,50,Andy Lamb,2010,1,1,1,2,0,Boeing 737 wreck,1,0
2010-10-09T15:02:00Z,large,NA,Escape Reef,48.94167,-123.66,open,82,50,Andy Lamb,2010,2,1,1,3,0,Escape Reef,1,0
2010-10-10T10:11:00Z,NA,NA,"Hall Island, north corner",48.98667,-123.60833,open,68,50,Andy Lamb,2010,2,1,1,3,0,"Hall Island, north corner",1,0
2010-10-10T13:11:00Z,NA,NA,Dionisio Reef,49.015,-123.57833,open,75,43,Andy Lamb,2010,2,1,1,3,0,Dionisio Reef,1,0
2010-10-11T11:34:00Z,NA,NA,Esmarelda Island Reef south,48.99167,-123.60833,open,103,43,Andy Lamb,2010,2,1,1,3,0,Esmarelda Island Reef south,1,0
2010-10-12T10:54:00Z,NA,NA,Nile Creek,49.42167,-124.645,open,27,24,Donna Gibbs,2010,1,1,1,2,0,Nile Creek,1,0
2010-10-12T12:25:00Z,NA,NA,Nile Creek,49.42167,-124.645,open,27,24,Donna Gibbs,2010,NA,NA,0,1,0,Nile Creek,1,0
2010-10-16T11:12:00Z,NA,NA,"Whytecliff, Cut",49.37267,-123.2935,open,93,60,Charlie Gibbs,2010,3,1,1,4,0,"Whytecliff, Cut",1,0
2010-10-16T13:40:00Z,NA,NA,"Whytecliff, island",49.36933,-123.29233,open,69,63,Charlie Gibbs,2010,4,1,1,5,0,"Whytecliff, island",1,0
2010-10-19T15:23:00Z,NA,NA,Alarm Wall,50.71968,-126.68205,open,97,45,Andy Lamb,2010,1,1,1,2,0,Alarm Wall,1,0
2010-10-30T10:12:00Z,varius colours,NA,"Norway Island, northwest rocks",48.98167,-123.62833,open,51,58,Andy Lamb,2010,3,1,1,4,0,"Norway Island, northwest rocks",1,0
2010-11-11T12:34:00Z,NA,NA,Alcala Point Reefs,49.005,-123.59,open,73,46,Andy Lamb,2010,2,1,1,3,0,Alcala Point Reefs,1,0
2010-11-11T14:28:00Z,NA,NA,Outer Dionisio Reef,49.01667,-123.57167,open,86,46,Andy Lamb,2010,2,1,1,3,0,Outer Dionisio Reef,1,0
2010-11-12T10:07:00Z,NA,NA,Escape Reef,48.94167,-123.66,open,61,54,Andy Lamb,2010,3,1,1,4,0,Escape Reef,1,0
2010-11-12T11:55:00Z,NA,NA,Spanish Hills Store,48.99,-123.58,open,100,47,Andy Lamb,2010,2,1,1,3,0,Spanish Hills Store,1,0
2010-11-12T14:21:00Z,NA,NA,wreck of the Robert Kerr,49.03333,-123.70333,open,55,64,Andy Lamb,2010,2,1,1,3,0,wreck of the Robert Kerr,1,0
2010-11-15T11:38:00Z,NA,NA,"Bowen Island, south shore halfway",49.33498,-123.4163,open,29,31,Donna Gibbs,2010,2,1,1,3,0,"Bowen Island, south shore halfway",1,0
2010-12-06T11:41:00Z,NA,NA,Irby Point,49.51035,-123.30233,open,96,25,Donna Gibbs,2010,3,1,1,4,0,Irby Point,1,0
2010-12-28T10:23:00Z,NA,NA,Boeing 737 wreck,48.93833,-123.72833,open,98,38,Andy Lamb,2010,1,1,1,2,0,Boeing 737 wreck,1,0
2010-12-29T12:13:00Z,NA,NA,Norway Islets South,48.98,-123.615,open,48,46,Andy Lamb,2010,1,1,1,2,0,Norway Islets South,1,0
2010-12-29T14:12:00Z,NA,NA,Escape Reef,48.94167,-123.66,open,67,58,Andy Lamb,2010,4,1,1,5,0,Escape Reef,1,0
2010-12-30T09:43:00Z,clusters,NA,"Norway Island, northwest rocks",48.98167,-123.62833,open,48,54,Andy Lamb,2010,4,1,1,5,0,"Norway Island, northwest rocks",1,0
2010-12-30T12:11:00Z,NA,NA,Stuart Pinnacle,49.03667,-123.71833,open,69,57,Andy Lamb,2010,3,1,1,4,0,Stuart Pinnacle,1,0
2011-01-04T13:42:00Z,NA,NA,wreck of the Miami,49.04,-123.715,open,86,51,Andy Lamb,2011,4,1,1,5,0,wreck of the Miami,1,0
2011-01-15T11:14:00Z,NA,NA,Dionisio Reef,49.015,-123.57833,open,92,52,Andy Lamb,2011,2,1,1,3,0,Dionisio Reef,1,0
2011-01-15T13:56:00Z,NA,NA,Escape Reef,48.94167,-123.66,open,67,51,Andy Lamb,2011,4,1,1,5,0,Escape Reef,1,0
2011-01-19T12:12:00Z,NA,NA,"Cowan Point, bay to west",49.33546,-123.36059,open,27,14,Donna Gibbs,2011,2,1,1,3,0,"Cowan Point, bay to west",1,0
2011-02-05T11:07:00Z,NA,NA,Porteau wrecks,49.56103,-123.23512,open,61,60,Charlie Gibbs,2011,3,1,1,4,0,Porteau wrecks,1,0
2011-02-05T13:49:00Z,NA,NA,"Porteau, ferry dock",49.55983,-123.236,open,56,42,Charlie Gibbs,2011,4,1,1,5,0,"Porteau, ferry dock",1,0
2011-02-11T13:28:00Z,NA,NA,Georgina Point,48.87333,-123.285,open,72,53,Andy Lamb,2011,NA,NA,0,1,0,Georgina Point,1,0
2011-02-19T11:02:00Z,NA,NA,Boeing 737 reef,48.93833,-123.72667,open,84,40,Andy Lamb,2011,NA,NA,0,1,0,Boeing 737 reef,1,0
2011-02-19T12:23:00Z,NA,NA,Dionisio Reef,49.015,-123.57833,open,71,51,Andy Lamb,2011,2,1,1,3,0,Dionisio Reef,1,0
2011-02-19T13:21:00Z,NA,NA,Bare Point Reef,48.92833,-123.69667,open,71,45,Andy Lamb,2011,3,1,1,4,0,Bare Point Reef,1,0
2011-02-20T10:22:00Z,NA,NA,Spanish Hills wall,48.995018,-123.584696,open,72,40,Andy Lamb,2011,2,1,1,3,0,Spanish Hills wall,1,0
2011-02-22T12:48:00Z,some eating a full lingcod,NA,Cod Rock,49.36233,-123.42728,open,50,31,Donna Gibbs,2011,4,1,1,5,0,Cod Rock,1,0
2011-02-26T09:45:00Z,all depths,NA,wreck of the Point Grey,49.01167,-123.59333,open,47,58,Andy Lamb,2011,4,1,1,5,0,wreck of the Point Grey,1,0
2011-02-27T10:23:00Z,NA,NA,wreck of the Del Norte,49.027351,-123.59034,open,71,45,Andy Lamb,2011,2,1,1,3,0,wreck of the Del Norte,1,0
2011-02-27T13:01:00Z,NA,NA,Boeing 737 wreck,48.93833,-123.72833,open,115,27,Andy Lamb,2011,1,1,1,2,0,Boeing 737 wreck,1,0
2011-03-01T09:20:00Z,NA,NA,Georgina Point,48.87333,-123.285,open,62,55,Charlie Gibbs,2011,2,1,1,3,0,Georgina Point,1,0
2011-03-01T13:46:00Z,NA,NA,Miner's Bay,48.85333,-123.30333,open,26,69,Charlie Gibbs,2011,NA,NA,0,1,0,Miner's Bay,1,0
2011-03-06T09:54:00Z,NA,NA,Boeing 737 wreck,48.93833,-123.72833,open,82,25,Andy Lamb,2011,NA,NA,0,1,0,Boeing 737 wreck,1,0
2011-03-06T12:34:00Z,NA,NA,Escape Reef,48.94167,-123.66,open,73,43,Andy Lamb,2011,3,1,1,4,0,Escape Reef,1,0
2011-03-27T10:12:00Z,NA,NA,Christmas Point,48.445658,-123.439463,open,115,50,Andy Lamb,2011,1,1,1,2,0,Christmas Point,1,0
2011-04-23T14:37:00Z,NA,NA,Dionisio Reef,49.015,-123.57833,open,82,59,Andy Lamb,2011,3,1,1,4,0,Dionisio Reef,1,0
2011-05-03T09:37:00Z,NA,NA,"Wallace Island, Panther Point",48.925,-123.52833,open,66,52,Andy Lamb,2011,2,1,1,3,0,"Wallace Island, Panther Point",1,0
2011-05-03T11:28:00Z,one with arms folded over top,NA,Victoria Shoal,48.92,-123.515,open,33,31,Andy Lamb,2011,2,1,1,3,0,Victoria Shoal,1,0
2011-05-14T11:09:00Z,NA,NA,"Hall Island, north corner",48.98667,-123.60833,open,65,40,Andy Lamb,2011,2,1,1,3,0,"Hall Island, north corner",1,0
2011-05-14T11:09:00Z,NA,NA,Whytecliff,49.371666,-123.293335,open,122,51,Charlie Gibbs,2011,5,1,1,6,0,Whytecliff,1,0
2011-05-14T14:12:00Z,NA,NA,Race Point,49.01283,-123.584794,open,75,50,Andy Lamb,2011,2,1,1,3,0,Race Point,1,0
2011-05-15T00:41:00Z,NA,NA,Boeing 737 wreck,48.93833,-123.72833,open,93,41,Andy Lamb,2011,1,1,1,2,0,Boeing 737 wreck,1,0
2011-06-05T10:02:00Z,NA,NA,"Wallace Island, Conover Cove south",48.92833,-123.54667,open,60,43,Andy Lamb,2011,3,1,1,4,0,"Wallace Island, Conover Cove south",1,0
2011-06-05T14:01:00Z,NA,NA,Boeing 737 reef,48.93833,-123.72667,open,86,55,Andy Lamb,2011,2,1,1,3,0,Boeing 737 reef,1,0
2011-06-21T10:55:00Z,NA,NA,Grace Islets,49.43266,-123.44821,open,43,40,Donna Gibbs,2011,3,1,1,4,0,Grace Islets,1,0
2011-06-21T12:44:00Z,NA,NA,Mariners' Rest,49.47149,-123.46014,open,54,55,Donna Gibbs,2011,3,1,1,4,0,Mariners' Rest,1,0
2011-06-23T12:44:00Z,NA,NA,"Bowen Island, south shore halfway",49.33498,-123.4163,open,32,20,Donna Gibbs,2011,2,1,1,3,0,"Bowen Island, south shore halfway",1,0
2011-06-25T15:11:00Z,NA,NA,202 Pilkey Point,49.01333,-123.675,open,85,46,Andy Lamb,2011,4,1,1,5,0,202 Pilkey Point,1,0
2011-06-29T15:43:00Z,NA,NA,Boeing 737 wreck,48.93833,-123.72833,open,99,33,Andy Lamb,2011,NA,NA,0,1,0,Boeing 737 wreck,1,0
2011-07-16T12:50:00Z,NA,NA,Mariners' Rest,49.47149,-123.46014,open,96,57,Donna Gibbs,2011,NA,NA,0,1,0,Mariners' Rest,1,0
2011-07-31T09:11:00Z,NA,NA,Spanish Hills wall,48.995018,-123.584696,open,78,46,Andy Lamb,2011,2,1,1,3,0,Spanish Hills wall,1,0
2011-07-31T11:14:00Z,NA,NA,Dionisio Reef,49.015,-123.57833,open,80,47,Andy Lamb,2011,1,1,1,2,0,Dionisio Reef,1,0
2011-08-05T10:46:00Z,NA,NA,Halkett Bay east,49.45174,-123.32422,open,55,42,Donna Gibbs,2011,4,1,1,5,0,Halkett Bay east,1,0
2011-08-08T11:13:00Z,NA,NA,wreck of the Miami,49.04,-123.715,open,24,42,Andy Lamb,2011,1,1,1,2,0,wreck of the Miami,1,0
2011-08-08T12:51:00Z,NA,NA,"Tree Island, inside",49.062,-123.698,open,102,37,Andy Lamb,2011,2,1,1,3,0,"Tree Island, inside",1,0
2011-08-08T14:54:00Z,NA,NA,"Pylades Island, south point",49.06237,-123.69146,open,100,43,Andy Lamb,2011,2,1,1,3,0,"Pylades Island, south point",1,0
2011-08-08T16:02:00Z,NA,NA,Clam Bay,48.98799,-123.65287,open,23,34,Andy Lamb,2011,NA,NA,0,1,0,Clam Bay,1,0
2011-08-10T09:41:00Z,NA,NA,"W Passage Reefs, south",49.343611,-123.324444,open,79,37,Donna Gibbs,2011,NA,NA,0,1,0,"W Passage Reefs, south",1,0
2011-08-10T11:22:00Z,NA,NA,Larsen Bay,49.35983,-123.28567,open,84,33,Donna Gibbs,2011,1,1,1,2,0,Larsen Bay,1,0
2011-08-11T10:08:00Z,NA,NA,Bird Islets,49.36216,-123.29183,open,76,38,Donna Gibbs,2011,NA,NA,0,1,0,Bird Islets,1,0
2011-08-11T12:24:00Z,NA,NA,"Sea-to-Sky, helipad mansion",49.41636,-123.2359,open,80,38,Donna Gibbs,2011,2,1,1,3,0,"Sea-to-Sky, helipad mansion",1,0
2011-08-12T11:17:00Z,NA,NA,"Pam Rocks, North",49.49117,-123.29983,open,90,46,Donna Gibbs,2011,3,1,1,4,0,"Pam Rocks, North",1,0
2011-08-12T13:25:00Z,NA,NA,"Pam Rocks, South",49.48583,-123.29717,open,59,35,Donna Gibbs,2011,3,1,1,4,0,"Pam Rocks, South",1,0
2011-08-16T10:28:00Z,NA,NA,"Sea-to-Sky, helipad mansion",49.41636,-123.2359,open,55,33,Donna Gibbs,2011,3,1,1,4,0,"Sea-to-Sky, helipad mansion",1,0
2011-08-20T12:56:00Z,"huge, brown",NA,Walt's Wall,50.588088,-126.833791,open,83,43,Andy Lamb,2011,NA,NA,0,1,0,Walt's Wall,1,0
2011-08-20T14:26:00Z,NA,NA,"Plumper Island, Blowhole",50.588129,-126.794352,open,80,47,Andy Lamb,2011,NA,NA,0,1,0,"Plumper Island, Blowhole",1,0
2011-08-23T13:17:00Z,NA,NA,Lions Bay,49.45492,-123.24013,open,47,24,Donna Gibbs,2011,2,1,1,3,0,Lions Bay,1,0
2011-09-07T11:01:00Z,NA,NA,Spanish Hills wall,48.995018,-123.584696,open,81,60,Andy Lamb,2011,2,1,1,3,0,Spanish Hills wall,1,0
2011-09-07T11:25:00Z,NA,NA,Deeks Creek,49.50272,-123.25095,open,66,31,Donna Gibbs,2011,3,1,1,4,0,Deeks Creek,1,0
2011-09-07T13:56:00Z,NA,NA,Dionisio Reef,49.015,-123.57833,open,82,46,Andy Lamb,2011,2,1,1,3,0,Dionisio Reef,1,0
2011-09-11T13:54:00Z,NA,NA,"Sear Island, east point",49.14667,-123.68333,open,65,17,Andy Lamb,2011,1,1,1,2,0,"Sear Island, east point",1,0
2011-09-11T14:23:00Z,NA,NA,Saturnina Island,49.145,-123.67167,open,82,45,Andy Lamb,2011,2,1,1,3,0,Saturnina Island,1,0
2011-09-11T15:50:00Z,all depths,NA,Josef Point,49.1287,-123.7029,open,82,60,Andy Lamb,2011,3,1,1,4,0,Josef Point,1,0
2011-09-20T09:33:00Z,NA,NA,"Bowen Island, south shore halfway",49.33498,-123.4163,open,21,29,Donna Gibbs,2011,5,1,1,6,0,"Bowen Island, south shore halfway",1,0
2011-09-23T11:49:00Z,NA,NA,Lions Bay,49.45492,-123.24013,open,60,33,Donna Gibbs,2011,5,1,1,6,0,Lions Bay,1,0
2011-10-02T11:53:00Z,NA,NA,McCurdy Point,48.547864,-123.554848,open,87,50,Andy Lamb,2011,2,1,1,3,0,McCurdy Point,1,0
2011-10-02T14:02:00Z,NA,NA,"Repulse Rock, White Lady",48.547864,-123.554848,open,71,49,Andy Lamb,2011,1,1,1,2,0,"Repulse Rock, White Lady",1,0
2011-10-17T11:29:00Z,NA,NA,Butter Tart,50.813978,-127.480671,open,65,59,Andy Lamb,2011,1,1,1,2,0,Butter Tart,1,0
2011-10-17T13:44:00Z,NA,NA,Hussar Point,50.850578,-127.656457,open,78,59,Andy Lamb,2011,1,1,1,2,0,Hussar Point,1,0
2011-10-17T16:45:00Z,NA,NA,Butter Tart,50.813978,-127.480671,open,54,58,Andy Lamb,2011,1,1,1,2,0,Butter Tart,1,0
2011-10-17T17:15:00Z,NA,NA,"Buttress Channel, west point",51.088241,-127.514877,open,75,45,Andy Lamb,2011,1,1,1,2,0,"Buttress Channel, west point",1,0
2011-10-18T08:59:00Z,orange and purple,NA,Browning Wall,50.847722,-127.643881,open,60,63,Andy Lamb,2011,1,1,1,2,0,Browning Wall,1,0
2011-10-18T09:02:00Z,NA,NA,Turret Rock,51.088792,-127.473539,open,66,33,Andy Lamb,2011,NA,NA,0,1,0,Turret Rock,1,0
2011-10-19T17:11:00Z,"large, greenish and brown",NA,"Wishart Island, Critter Corner",50.886445,-127.427922,open,75,53,Andy Lamb,2011,2,1,1,3,0,"Wishart Island, Critter Corner",1,0
2011-10-20T12:56:00Z,NA,NA,Seven Tree Island,50.850578,-127.656457,open,58,57,Andy Lamb,2011,2,1,1,3,0,Seven Tree Island,1,0
2011-10-20T21:12:00Z,NA,NA,Staples Cut,50.897644,-127.531144,open,52,51,Andy Lamb,2011,NA,NA,0,1,0,Staples Cut,1,0
2011-10-21T09:46:00Z,NA,NA,Alex Rock,50.886445,-127.427922,open,78,31,Andy Lamb,2011,1,1,1,2,0,Alex Rock,1,0
2011-10-21T14:11:00Z,NA,NA,Browning Wall,50.847722,-127.643881,open,67,58,Andy Lamb,2011,1,1,1,2,0,Browning Wall,1,0
2011-10-21T17:01:00Z,large green,NA,Hussar Bay,50.850903,-127.661263,open,47,61,Andy Lamb,2011,1,1,1,2,0,Hussar Bay,1,0
2011-10-22T08:21:00Z,NA,NA,Snowflake Island,50.850578,-127.656457,open,64,56,Andy Lamb,2011,1,1,1,2,0,Snowflake Island,1,0
2011-10-22T11:51:00Z,NA,NA,Browning Wall,50.847722,-127.643881,open,76,57,Andy Lamb,2011,1,1,1,2,0,Browning Wall,1,0
2011-10-22T16:13:00Z,"large orange, deep",NA,Dillon Rock,50.855427,-127.854844,open,64,53,Andy Lamb,2011,1,1,1,2,0,Dillon Rock,1,0
2011-10-23T10:42:00Z,both colours,NA,Seven Tree Island,50.850578,-127.656457,open,47,70,Andy Lamb,2011,1,1,1,2,0,Seven Tree Island,1,0
2011-10-23T16:23:00Z,NA,NA,Five Fathom Reef,50.734126,-127.491264,open,78,54,Andy Lamb,2011,1,1,1,2,0,Five Fathom Reef,1,0
2011-11-18T10:08:00Z,NA,NA,Virago Point,49.00942,-123.58796,open,76,61,Andy Lamb,2011,2,1,1,3,0,Virago Point,1,0
2011-11-25T10:02:00Z,NA,NA,Baines Point,49.007465,-123.587784,open,73,57,Andy Lamb,2011,1,1,1,2,0,Baines Point,1,0
2011-12-18T15:02:00Z,NA,NA,Esmarelda Channel Reef,48.99167,-123.60833,open,68,53,Andy Lamb,2011,3,1,1,4,0,Esmarelda Channel Reef,1,0
2011-12-25T17:06:00Z,small cluster,NA,Clam Bay,48.98799,-123.65287,open,39,47,Andy Lamb,2011,3,1,1,4,0,Clam Bay,1,0
2012-01-02T12:09:00Z,NA,NA,Idol Island,48.92,-123.59167,open,88,60,Andy Lamb,2012,4,1,1,5,0,Idol Island,1,0
2012-01-02T15:32:00Z,NA,NA,Grappler Point,48.93667,-123.59667,open,41,50,Andy Lamb,2012,3,1,1,4,0,Grappler Point,1,0
2012-01-08T10:53:00Z,NA,NA,"Whytecliff, Cut and marker",49.3715,-123.29383,open,90,37,Charlie Gibbs,2012,5,1,1,6,0,"Whytecliff, Cut and marker",1,0
2012-01-18T15:22:00Z,NA,NA,Jesse Island,49.209001,-123.946201,open,79,54,Charlie Gibbs,2012,2,1,1,3,0,Jesse Island,1,0
2012-02-11T13:04:00Z,mating groups,NA,Andy's property,48.86797,-123.30296,open,66,61,Andy Lamb,2012,2,1,1,3,0,Andy's property,1,0
2012-02-12T14:20:00Z,NA,NA,Georgina Point,48.87333,-123.285,open,70,52,Charlie Gibbs,2012,NA,NA,0,1,0,Georgina Point,1,0
2012-02-18T13:20:00Z,at all depths,NA,Dodd Narrows,49.13276,-123.814501,open,80,33,Charlie Gibbs,2012,NA,NA,0,1,0,Dodd Narrows,1,0
2012-02-18T15:02:00Z,NA,NA,Jesse Island,49.209001,-123.946201,open,79,54,Andy Lamb,2012,1,1,1,2,0,Jesse Island,1,0
2012-03-06T11:05:00Z,NA,NA,Spanish Hills wall,48.995018,-123.584696,open,99,50,Andy Lamb,2012,3,1,1,4,0,Spanish Hills wall,1,0
2012-05-31T13:05:00Z,"thousands and thousands, video with Sean",NA,"Hutt Island, NW",49.407793,-123.387897,open,60,40,Donna Gibbs,2012,6,1,1,7,0,"Hutt Island, NW",1,0
2012-06-03T11:43:00Z,NA,NA,Pilkey Point,49.03,-123.685,open,30,55,Andy Lamb,2012,2,1,1,3,0,Pilkey Point,1,0
2012-06-05T11:13:00Z,NA,NA,Halkett Bay east,49.45174,-123.32422,open,58,40,Donna Gibbs,2012,2,1,1,3,0,Halkett Bay east,1,0
2012-06-11T11:17:00Z,NA,NA,Boeing 737 wreck,48.93833,-123.72833,open,96,47,Andy Lamb,2012,1,1,1,2,0,Boeing 737 wreck,1,0
2012-06-11T14:02:00Z,NA,NA,Ragged Islets,49.02667,-123.695,open,94,50,Andy Lamb,2012,2,1,1,3,0,Ragged Islets,1,0
2012-06-18T11:35:00Z,NA,NA,"McNab Creek Estuary, W",49.555,-123.396,open,54,27,Donna Gibbs,2012,2,1,1,3,0,"McNab Creek Estuary, W",1,0
2012-06-18T12:46:00Z,NA,NA,"McNab Creek Estuary, W",49.555,-123.396,open,35,26,Donna Gibbs,2012,2,1,1,3,0,"McNab Creek Estuary, W",1,0
2012-06-18T13:53:00Z,NA,NA,"McNab Creek Estuary, E",49.55917,-123.37817,open,28,7,Donna Gibbs,2012,2,1,1,3,0,"McNab Creek Estuary, E",1,0
2012-06-19T11:12:00Z,NA,NA,Kelvin Grove,49.45017,-123.24033,open,60,23,Donna Gibbs,2012,2,1,1,3,0,Kelvin Grove,1,0
2012-06-20T10:56:00Z,NA,NA,Shepard Point,48.635132,-123.482148,open,80,61,Andy Lamb,2012,3,1,1,4,0,Shepard Point,1,0
2012-06-27T12:34:00Z,NA,NA,"Pam Rocks, North",49.49117,-123.29983,open,98,45,Donna Gibbs,2012,2,1,1,3,0,"Pam Rocks, North",1,0
