date_observed,description,comments,geoprivacy,max_depth,bottom_time,year,abundance,presence,pres_abs,abundance_recode,wasting,num_surveys,multiple_surveys,geometry,region,region_numeric,lon,lat
2009-02-21T12:43:00Z,NA,NA,open,91,60,2009,2,1,1,3,0,1,0,"c(-123.7029, 49.1287)",Salish Sea,5,-123.7029,49.1287
2009-02-21T15:55:00Z,NA,NA,open,76,45,2009,2,1,1,3,0,1,0,"c(-123.66, 48.94167)",Salish Sea,5,-123.66,48.94167
2009-02-23T14:36:00Z,NA,NA,open,62,50,2009,2,1,1,3,0,1,0,"c(-123.285, 48.87333)",Salish Sea,5,-123.285,48.87333
2009-02-24T10:41:00Z,NA,NA,open,72,58,2009,4,1,1,5,0,1,0,"c(-123.30296, 48.86797)",Salish Sea,5,-123.30296,48.86797
2009-02-24T14:30:00Z,NA,NA,open,25,32,2009,2,1,1,3,0,1,0,"c(-123.30333, 48.85333)",Salish Sea,5,-123.30333,48.85333
2009-02-28T11:13:00Z,NA,NA,open,71,50,2009,3,1,1,4,0,1,0,"c(-123.59034, 49.027351)",Salish Sea,5,-123.59034,49.027351
2009-02-28T14:21:00Z,NA,NA,open,43,30,2009,3,1,1,4,0,1,0,"c(-123.70333, 49.03333)",Salish Sea,5,-123.70333,49.03333
2009-03-01T11:04:00Z,NA,NA,open,75,50,2009,4,1,1,5,0,1,0,"c(-123.66, 48.94167)",Salish Sea,5,-123.66,48.94167
2009-03-07T09:44:00Z,NA,NA,open,73,59,2009,3,1,1,4,0,1,0,"c(-123.58, 48.99)",Salish Sea,5,-123.58,48.99
2009-03-07T11:51:00Z,NA,NA,open,73,42,2009,3,1,1,4,0,1,0,"c(-123.57833, 49.015)",Salish Sea,5,-123.57833,49.015
2009-03-08T12:02:00Z,NA,NA,open,74,35,2009,3,1,1,4,0,1,0,"c(-123.66, 48.94167)",Salish Sea,5,-123.66,48.94167
2009-03-13T12:43:00Z,NA,NA,open,73,50,2009,4,1,1,5,0,1,0,"c(-123.59, 49.01833)",Salish Sea,5,-123.59,49.01833
2009-03-18T08:27:00Z,NA,NA,open,67,47,2009,3,1,1,4,0,1,0,"c(-123.584794, 49.01283)",Salish Sea,5,-123.584794,49.01283
2009-03-18T11:02:00Z,NA,NA,open,67,38,2009,1,1,1,2,0,1,0,"c(-123.71, 48.93167)",Salish Sea,5,-123.71,48.93167
2009-03-18T13:20:00Z,NA,NA,open,71,52,2009,4,1,1,5,0,1,0,"c(-123.66, 48.94167)",Salish Sea,5,-123.66,48.94167
2009-03-19T09:17:00Z,NA,NA,open,71,62,2009,2,1,1,3,0,1,0,"c(-123.57833, 49.015)",Salish Sea,5,-123.57833,49.015
2009-03-19T11:38:00Z,NA,NA,open,58,51,2009,2,1,1,3,0,1,0,"c(-123.58, 48.99)",Salish Sea,5,-123.58,48.99
2009-03-19T14:08:00Z,NA,NA,open,25,57,2009,1,1,1,2,0,1,0,"c(-123.63667, 48.94)",Salish Sea,5,-123.63667,48.94
2009-03-20T10:11:00Z,NA,NA,open,68,58,2009,2,1,1,3,0,1,0,"c(-123.57833, 49.015)",Salish Sea,5,-123.57833,49.015
2009-03-20T12:42:00Z,NA,NA,open,56,62,2009,3,1,1,4,0,1,0,"c(-123.575, 49.01333)",Salish Sea,5,-123.575,49.01333
2009-03-20T14:36:00Z,NA,NA,open,33,21,2009,1,1,1,2,0,1,0,"c(-123.685, 49.03)",Salish Sea,5,-123.685,49.03
2009-04-04T11:29:00Z,NA,NA,open,79,47,2009,3,1,1,4,0,1,0,"c(-123.57167, 49.01667)",Salish Sea,5,-123.57167,49.01667
2009-04-04T14:40:00Z,NA,NA,open,92,50,2009,3,1,1,4,0,1,0,"c(-123.58, 48.99)",Salish Sea,5,-123.58,48.99
2009-04-05T11:11:00Z,NA,NA,open,61,51,2009,3,1,1,4,0,1,0,"c(-123.66, 48.94167)",Salish Sea,5,-123.66,48.94167
2009-04-07T10:37:00Z,NA,NA,open,60,51,2009,4,1,1,5,0,1,0,"c(-123.59, 49.01833)",Salish Sea,5,-123.59,49.01833
2009-04-07T12:21:00Z,NA,NA,open,25,18,2009,2,1,1,3,0,1,0,"c(-123.6, 49.01167)",Salish Sea,5,-123.6,49.01167
2009-04-11T13:26:00Z,NA,NA,open,60,52,2009,4,1,1,5,0,1,0,"c(-123.590188, 49.002312)",Salish Sea,5,-123.590188,49.002312
2009-04-13T13:12:00Z,NA,NA,open,71,52,2009,1,1,1,2,0,1,0,"c(-123.59, 49.005)",Salish Sea,5,-123.59,49.005
2009-05-09T12:41:00Z,NA,NA,open,55,53,2009,3,1,1,4,0,1,0,"c(-123.9332, 49.2238)",Johnstone Strait/Northern Salish Sea,3,-123.9332,49.2238
2009-05-16T09:54:00Z,NA,NA,open,78,45,2009,3,1,1,4,0,1,0,"c(-123.57833, 49.015)",Salish Sea,5,-123.57833,49.015
2009-05-16T15:37:00Z,NA,NA,open,78,46,2009,2,1,1,3,0,1,0,"c(-123.59034, 49.027351)",Salish Sea,5,-123.59034,49.027351
2009-05-17T10:23:00Z,NA,NA,open,94,25,2009,NA,NA,0,1,0,1,0,"c(-123.72833, 48.93833)",Salish Sea,5,-123.72833,48.93833
2009-05-17T13:11:00Z,NA,NA,open,75,53,2009,4,1,1,5,0,1,0,"c(-123.66, 48.94167)",Salish Sea,5,-123.66,48.94167
2009-05-20T11:26:00Z,NA,NA,open,100,35,2009,NA,NA,0,1,0,1,0,"c(-123.27346, 49.57756)",Salish Sea,5,-123.27346,49.57756
2009-05-20T13:00:00Z,NA,NA,open,89,32,2009,2,1,1,3,0,1,0,"c(-123.27443, 49.57667)",Salish Sea,5,-123.27443,49.57667
2009-05-30T09:22:00Z,NA,NA,open,51,52,2009,3,1,1,4,0,1,0,"c(-123.584794, 49.01283)",Salish Sea,5,-123.584794,49.01283
2009-05-30T15:11:00Z,NA,NA,open,92,42,2009,4,1,1,5,0,1,0,"c(-123.58, 48.99)",Salish Sea,5,-123.58,48.99
2009-05-31T10:54:00Z,NA,NA,open,76,59,2009,4,1,1,5,0,1,0,"c(-123.66, 48.94167)",Salish Sea,5,-123.66,48.94167
2009-05-31T13:53:00Z,NA,NA,open,95,45,2009,2,1,1,3,0,1,0,"c(-123.665, 48.95333)",Salish Sea,5,-123.665,48.95333
2009-06-02T12:20:00Z,NA,NA,open,90,33,2009,NA,NA,0,1,0,1,0,"c(-123.27443, 49.57667)",Salish Sea,5,-123.27443,49.57667
2009-06-02T13:03:00Z,NA,NA,open,86,55,2009,1,1,1,2,0,1,0,"c(-126.833791, 50.588088)",Johnstone Strait/Northern Salish Sea,3,-126.833791,50.588088
2009-06-03T08:36:00Z,NA,NA,open,83,42,2009,2,1,1,3,0,1,0,"c(-127.656457, 50.850578)",Johnstone Strait/Northern Salish Sea,3,-127.656457,50.850578
2009-06-03T12:35:00Z,NA,NA,open,70,50,2009,1,1,1,2,0,1,0,"c(-127.656457, 50.850578)",Johnstone Strait/Northern Salish Sea,3,-127.656457,50.850578
2009-06-03T15:45:00Z,NA,NA,open,77,55,2009,2,1,1,3,0,1,0,"c(-127.41103, 50.89155)",Johnstone Strait/Northern Salish Sea,3,-127.41103,50.89155
2009-06-05T14:11:00Z,NA,NA,open,51,48,2009,NA,NA,0,1,0,1,0,"c(-127.643881, 50.847722)",Johnstone Strait/Northern Salish Sea,3,-127.643881,50.847722
2009-06-05T17:34:00Z,NA,NA,open,71,57,2009,1,1,1,2,0,1,0,"c(-127.854844, 50.855427)",West Coast Vancouver Island,4,-127.854844,50.855427
2009-06-06T10:01:00Z,NA,NA,open,71,57,2009,1,1,1,2,0,1,0,"c(-127.73163, 50.49451)",West Coast Vancouver Island,4,-127.73163,50.49451
2009-06-06T14:02:00Z,NA,NA,open,85,40,2009,NA,NA,0,1,0,1,0,"c(-128.03022, 50.437428)",West Coast Vancouver Island,4,-128.03022,50.437428
2009-06-06T16:03:00Z,NA,NA,open,33,27,2009,1,1,1,2,0,1,0,"c(-128.03022, 50.437428)",West Coast Vancouver Island,4,-128.03022,50.437428
2009-06-07T09:56:00Z,NA,NA,open,74,57,2009,1,1,1,2,0,1,0,"c(-126.8148, 49.8879)",West Coast Vancouver Island,4,-126.8148,49.8879
2009-06-07T10:34:00Z,NA,NA,open,48,58,2009,2,1,1,3,0,1,0,"c(-127.944181, 50.12028)",West Coast Vancouver Island,4,-127.944181,50.12028
2009-06-08T09:58:00Z,NA,NA,open,46,58,2009,2,1,1,3,0,1,0,"c(-125.314312, 48.860212)",West Coast Vancouver Island,4,-125.314312,48.860212
2009-06-08T13:56:00Z,NA,NA,open,38,63,2009,4,1,1,5,0,1,0,"c(-125.289636, 48.868015)",West Coast Vancouver Island,4,-125.289636,48.868015
2009-06-08T14:21:00Z,NA,NA,open,107,48,2009,1,1,1,2,0,1,0,"c(-126.670838, 49.857973)",West Coast Vancouver Island,4,-126.670838,49.857973
2009-06-09T11:33:00Z,NA,NA,open,106,48,2009,2,1,1,3,0,1,0,"c(-123.531472, 48.297716)",Salish Sea,5,-123.531472,48.297716
2009-06-09T18:34:00Z,NA,NA,open,84,48,2009,2,1,1,3,0,1,0,"c(-123.531472, 48.297716)",Salish Sea,5,-123.531472,48.297716
2009-06-10T08:23:00Z,NA,NA,open,81,58,2009,2,1,1,3,0,1,0,"c(-123.385205, 48.414166)",Salish Sea,5,-123.385205,48.414166
2009-06-12T11:04:00Z,NA,NA,open,84,56,2009,2,1,1,3,0,1,0,"c(-123.58, 48.99)",Salish Sea,5,-123.58,48.99
2009-06-12T14:21:00Z,NA,NA,open,74,48,2009,2,1,1,3,0,1,0,"c(-123.57833, 49.015)",Salish Sea,5,-123.57833,49.015
2009-06-13T11:12:00Z,NA,NA,open,74,58,2009,3,1,1,4,0,1,0,"c(-123.66, 48.94167)",Salish Sea,5,-123.66,48.94167
2009-06-13T13:51:00Z,NA,NA,open,70,34,2009,2,1,1,3,0,1,0,"c(-123.675, 48.96333)",Salish Sea,5,-123.675,48.96333
2009-06-21T11:14:00Z,NA,NA,open,58,57,2009,3,1,1,4,0,1,0,"c(-123.66, 48.94167)",Salish Sea,5,-123.66,48.94167
2009-06-21T21:45:00Z,NA,NA,open,56,58,2009,3,1,1,4,0,1,0,"c(-123.675, 48.96333)",Salish Sea,5,-123.675,48.96333
2009-06-22T14:54:00Z,NA,NA,open,81,34,2009,2,1,1,3,0,1,0,"c(-123.66, 48.94167)",Salish Sea,5,-123.66,48.94167
2009-06-22T16:47:00Z,NA,NA,open,19,61,2009,2,1,1,3,0,1,0,"c(-123.685, 49.03)",Salish Sea,5,-123.685,49.03
2009-06-22T16:57:00Z,NA,NA,open,67,47,2009,2,1,1,3,0,1,0,"c(-123.67167, 48.94833)",Salish Sea,5,-123.67167,48.94833
2009-06-28T14:33:00Z,NA,NA,open,89,55,2009,3,1,1,4,0,1,0,"c(-123.58667, 48.945)",Salish Sea,5,-123.58667,48.945
2009-07-04T16:02:00Z,NA,NA,open,95,60,2009,2,1,1,3,0,1,0,"c(-123.590188, 49.002312)",Salish Sea,5,-123.590188,49.002312
2009-07-17T11:54:00Z,NA,NA,open,86,44,2009,1,1,1,2,0,1,0,"c(-123.72833, 48.93833)",Salish Sea,5,-123.72833,48.93833
2009-07-18T10:34:00Z,NA,NA,open,59,65,2009,2,1,1,3,0,1,0,"c(-123.66, 48.94167)",Salish Sea,5,-123.66,48.94167
2009-07-18T14:03:00Z,NA,NA,open,100,50,2009,2,1,1,3,0,1,0,"c(-123.665, 48.95333)",Salish Sea,5,-123.665,48.95333
2009-07-21T11:30:00Z,NA,NA,open,80,30,2009,6,1,1,7,0,1,0,"c(-123.287, 49.36217)",Salish Sea,5,-123.287,49.36217
2009-07-28T11:19:00Z,NA,NA,open,104,50,2009,3,1,1,4,0,1,0,"c(-124.119, 49.644)",Johnstone Strait/Northern Salish Sea,3,-124.119,49.644
2009-07-28T14:43:00Z,NA,NA,open,88,46,2009,1,1,1,2,0,1,0,"c(-123.9261, 49.751)",Johnstone Strait/Northern Salish Sea,3,-123.9261,49.751
2009-07-29T14:13:00Z,NA,NA,open,84,60,2009,3,1,1,4,0,1,0,"c(-124.130188, 49.512358)",Johnstone Strait/Northern Salish Sea,3,-124.130188,49.512358
2009-08-02T13:08:00Z,NA,NA,open,94,40,2009,3,1,1,4,0,1,0,"c(-123.58, 48.99)",Salish Sea,5,-123.58,48.99
2009-08-02T16:02:00Z,NA,NA,open,69,45,2009,3,1,1,4,0,1,0,"c(-123.57833, 49.015)",Salish Sea,5,-123.57833,49.015
2009-08-15T14:08:00Z,NA,NA,open,71,54,2009,3,1,1,4,0,1,0,"c(-123.67167, 48.96833)",Salish Sea,5,-123.67167,48.96833
2009-08-17T11:37:00Z,NA,NA,open,101,52,2009,3,1,1,4,0,1,0,"c(-123.675, 49.01333)",Salish Sea,5,-123.675,49.01333
2009-08-26T12:02:00Z,NA,NA,open,112,58,2009,2,1,1,3,0,1,0,"c(-124.085439, 49.673366)",Johnstone Strait/Northern Salish Sea,3,-124.085439,49.673366
2009-08-26T12:35:00Z,NA,NA,open,38,15,2009,NA,NA,0,1,0,1,0,"c(-123.26115, 49.33153)",Salish Sea,5,-123.26115,49.33153
2009-08-26T14:11:00Z,NA,NA,open,102,46,2009,2,1,1,3,0,1,0,"c(-124.0646, 49.6188)",Johnstone Strait/Northern Salish Sea,3,-124.0646,49.6188
2009-08-31T11:34:00Z,NA,NA,open,67,46,2009,3,1,1,4,0,1,0,"c(-123.66, 48.94167)",Salish Sea,5,-123.66,48.94167
2009-08-31T14:45:00Z,NA,NA,open,70,46,2009,3,1,1,4,0,1,0,"c(-123.675, 48.96333)",Salish Sea,5,-123.675,48.96333
2009-09-09T11:00:00Z,NA,NA,open,40,30,2009,2,1,1,3,0,1,0,"c(-123.32422, 49.45174)",Salish Sea,5,-123.32422,49.45174
2009-09-09T13:02:00Z,NA,NA,open,87,52,2009,2,1,1,3,0,1,0,"c(-123.59034, 49.027351)",Salish Sea,5,-123.59034,49.027351
2009-09-12T11:13:00Z,NA,NA,open,98,54,2009,1,1,1,2,0,1,0,"c(-123.60167, 48.945)",Salish Sea,5,-123.60167,48.945
2009-09-13T12:22:00Z,NA,NA,open,84,62,2009,3,1,1,4,0,1,0,"c(-123.79333, 49.11833)",Salish Sea,5,-123.79333,49.11833
2009-09-13T14:51:00Z,NA,NA,open,93,48,2009,4,1,1,5,0,1,0,"c(-123.76167, 49.12)",Salish Sea,5,-123.76167,49.12
2009-09-17T10:52:00Z,NA,NA,open,60,23,2009,NA,NA,0,1,0,1,0,"c(-123.383611, 49.4057)",Salish Sea,5,-123.383611,49.4057
2009-09-23T12:44:00Z,NA,NA,open,62,30,2009,4,1,1,5,0,1,0,"c(-123.79, 49.115)",Salish Sea,5,-123.79,49.115
2009-09-23T13:36:00Z,NA,NA,open,94,60,2009,3,1,1,4,0,1,0,"c(-123.79333, 49.11833)",Salish Sea,5,-123.79333,49.11833
2009-09-23T16:04:00Z,NA,NA,open,99,14,2009,1,1,1,2,0,1,0,"c(-123.714702, 49.040287)",Salish Sea,5,-123.714702,49.040287
2009-09-28T13:07:00Z,NA,NA,open,105,54,2009,4,1,1,5,0,1,0,"c(-123.30296, 48.86797)",Salish Sea,5,-123.30296,48.86797
2009-10-08T12:11:00Z,NA,NA,open,90,56,2009,3,1,1,4,0,1,0,"c(-123.66, 48.94167)",Salish Sea,5,-123.66,48.94167
2009-10-08T12:21:00Z,NA,NA,open,60,44,2009,2,1,1,3,0,1,0,"c(-123.32422, 49.45174)",Salish Sea,5,-123.32422,49.45174
2009-10-10T10:03:00Z,NA,NA,open,42,42,2009,4,1,1,5,0,1,0,"c(-123.584794, 49.01283)",Salish Sea,5,-123.584794,49.01283
2009-10-10T15:12:00Z,NA,NA,open,79,62,2009,3,1,1,4,0,1,0,"c(-123.59034, 49.027351)",Salish Sea,5,-123.59034,49.027351
2009-10-11T11:03:00Z,NA,NA,open,45,43,2009,2,1,1,3,0,1,0,"c(-123.57833, 49.015)",Salish Sea,5,-123.57833,49.015
2009-10-11T15:45:00Z,NA,NA,open,45,33,2009,2,1,1,3,0,1,0,"c(-123.70333, 49.03333)",Salish Sea,5,-123.70333,49.03333
2009-11-14T10:51:00Z,NA,NA,open,94,52,2009,3,1,1,4,0,1,0,"c(-123.58, 48.99)",Salish Sea,5,-123.58,48.99
2009-11-14T13:37:00Z,NA,NA,open,81,43,2009,2,1,1,3,0,1,0,"c(-123.57167, 49.01667)",Salish Sea,5,-123.57167,49.01667
2009-11-28T13:20:00Z,NA,NA,open,60,38,2009,2,1,1,3,0,1,0,"c(-123.32422, 49.45174)",Salish Sea,5,-123.32422,49.45174
2009-12-07T11:46:00Z,NA,NA,open,70,53,2009,4,1,1,5,0,1,0,"c(-123.60333, 48.945)",Salish Sea,5,-123.60333,48.945
2009-12-31T09:50:00Z,NA,NA,open,85,47,2009,2,1,1,3,0,1,0,"c(-123.57833, 49.015)",Salish Sea,5,-123.57833,49.015
2009-12-31T12:23:00Z,NA,NA,open,81,46,2009,2,1,1,3,0,1,0,"c(-123.58, 48.99)",Salish Sea,5,-123.58,48.99
2010-01-01T12:01:00Z,NA,NA,open,103,40,2010,1,1,1,2,0,1,0,"c(-123.665, 48.95333)",Salish Sea,5,-123.665,48.95333
2010-01-01T14:25:00Z,NA,NA,open,49,54,2010,3,1,1,4,0,1,0,"c(-123.70333, 49.03333)",Salish Sea,5,-123.70333,49.03333
2010-01-03T12:11:00Z,NA,NA,open,75,43,2010,3,1,1,4,0,1,0,"c(-123.35583, 49.34233)",Salish Sea,5,-123.35583,49.34233
2010-01-16T11:53:00Z,NA,NA,open,91,35,2010,1,1,1,2,0,1,0,"c(-123.72833, 48.93833)",Salish Sea,5,-123.72833,48.93833
2010-01-16T13:56:00Z,NA,NA,open,59,52,2010,NA,NA,0,1,0,1,0,"c(-123.714446, 48.927823)",Salish Sea,5,-123.714446,48.927823
2010-01-24T11:00:00Z,NA,NA,open,84,60,2010,5,1,1,6,0,1,0,"c(-123.29383, 49.3715)",Salish Sea,5,-123.29383,49.3715
2010-02-10T12:00:00Z,NA,NA,open,60,60,2010,2,1,1,3,0,1,0,"c(-124.241, 49.3142)",Johnstone Strait/Northern Salish Sea,3,-124.241,49.3142
2010-02-18T12:21:00Z,NA,NA,open,29,14,2010,NA,NA,0,1,0,1,0,"c(-123.48283, 49.3585)",Salish Sea,5,-123.48283,49.3585
2010-02-20T15:53:00Z,NA,NA,open,67,60,2010,3,1,1,4,0,1,0,"c(-123.285, 48.87333)",Salish Sea,5,-123.285,48.87333
2010-02-21T07:36:00Z,NA,NA,open,70,51,2010,3,1,1,4,0,1,0,"c(-123.30296, 48.86797)",Salish Sea,5,-123.30296,48.86797
2010-03-07T11:09:00Z,NA,NA,open,80,57,2010,2,1,1,3,0,1,0,"c(-123.615, 48.94)",Salish Sea,5,-123.615,48.94
2010-03-19T12:02:00Z,NA,NA,open,65,53,2010,4,1,1,5,0,1,0,"c(-123.66, 48.94167)",Salish Sea,5,-123.66,48.94167
2010-03-19T21:36:00Z,NA,NA,open,85,51,2010,2,1,1,3,0,1,0,"c(-123.675, 48.96333)",Salish Sea,5,-123.675,48.96333
2010-03-20T13:41:00Z,NA,NA,open,84,53,2010,4,1,1,5,0,1,0,"c(-123.57833, 49.015)",Salish Sea,5,-123.57833,49.015
2010-03-20T15:54:00Z,NA,NA,open,49,31,2010,3,1,1,4,0,1,0,"c(-123.70333, 49.03333)",Salish Sea,5,-123.70333,49.03333
2010-03-21T11:02:00Z,NA,NA,open,94,56,2010,2,1,1,3,0,1,0,"c(-123.58, 48.99)",Salish Sea,5,-123.58,48.99
2010-03-22T13:29:00Z,NA,NA,open,63,34,2010,NA,NA,0,1,0,1,0,"c(-123.383611, 49.4057)",Salish Sea,5,-123.383611,49.4057
2010-03-25T11:09:00Z,NA,NA,open,107,30,2010,2,1,1,3,0,1,0,"c(-123.33583, 49.4155)",Salish Sea,5,-123.33583,49.4155
2010-03-25T12:35:00Z,NA,NA,open,47,27,2010,2,1,1,3,0,1,0,"c(-123.41017, 49.38882)",Salish Sea,5,-123.41017,49.38882
2010-04-08T11:05:00Z,NA,NA,open,47,38,2010,3,1,1,4,0,1,0,"c(-123.32422, 49.45174)",Salish Sea,5,-123.32422,49.45174
2010-04-08T13:05:00Z,NA,NA,open,58,32,2010,5,1,1,6,0,1,0,"c(-123.33583, 49.4155)",Salish Sea,5,-123.33583,49.4155
2010-04-12T13:53:00Z,NA,NA,open,60,37,2010,2,1,1,3,0,1,0,"c(-123.29983, 49.49117)",Salish Sea,5,-123.29983,49.49117
2010-04-17T12:23:00Z,NA,NA,open,58,42,2010,2,1,1,3,0,1,0,"c(-123.57833, 49.015)",Salish Sea,5,-123.57833,49.015
2010-04-18T09:34:00Z,NA,NA,open,73,45,2010,3,1,1,4,0,1,0,"c(-123.58, 48.99)",Salish Sea,5,-123.58,48.99
2010-04-18T13:02:00Z,NA,NA,open,89,45,2010,3,1,1,4,0,1,0,"c(-123.584794, 49.01283)",Salish Sea,5,-123.584794,49.01283
2010-04-19T12:46:00Z,NA,NA,open,64,39,2010,4,1,1,5,0,1,0,"c(-123.29383, 49.3715)",Salish Sea,5,-123.29383,49.3715
2010-04-22T10:52:00Z,NA,NA,open,66,24,2010,3,1,1,4,0,1,0,"c(-123.320801, 49.376335)",Salish Sea,5,-123.320801,49.376335
2010-05-13T10:39:00Z,NA,NA,open,58,30,2010,3,1,1,4,0,1,0,"c(-123.29183, 49.36216)",Salish Sea,5,-123.29183,49.36216
2010-05-13T15:22:00Z,NA,NA,open,67,45,2010,3,1,1,4,0,1,0,"c(-123.626, 49.006)",Salish Sea,5,-123.626,49.006
2010-05-29T11:09:00Z,NA,NA,open,92,45,2010,2,1,1,3,0,1,0,"c(-123.72833, 48.93833)",Salish Sea,5,-123.72833,48.93833
2010-05-29T16:01:00Z,NA,NA,open,106,44,2010,2,1,1,3,0,1,0,"c(-123.665, 48.95333)",Salish Sea,5,-123.665,48.95333
2010-05-30T09:23:00Z,NA,NA,open,81,43,2010,3,1,1,4,0,1,0,"c(-123.584696, 48.995018)",Salish Sea,5,-123.584696,48.995018
2010-05-30T13:10:00Z,NA,NA,open,63,50,2010,3,1,1,4,0,1,0,"c(-123.57833, 49.015)",Salish Sea,5,-123.57833,49.015
2010-05-31T11:13:00Z,NA,NA,open,83,50,2010,4,1,1,5,0,1,0,"c(-123.67167, 48.94833)",Salish Sea,5,-123.67167,48.94833
2010-06-05T11:23:00Z,NA,NA,open,91,38,2010,2,1,1,3,0,1,0,"c(-123.889592, 49.213263)",Johnstone Strait/Northern Salish Sea,3,-123.889592,49.213263
2010-06-06T09:02:00Z,NA,NA,open,12,62,2010,1,1,1,2,0,1,0,"c(-123.67, 48.98)",Salish Sea,5,-123.67,48.98
2010-06-07T10:06:00Z,NA,NA,open,12,54,2010,NA,NA,0,1,0,1,0,"c(-123.67, 48.98)",Salish Sea,5,-123.67,48.98
2010-07-17T13:56:00Z,NA,NA,open,86,52,2010,4,1,1,5,0,1,0,"c(-123.58, 48.99)",Salish Sea,5,-123.58,48.99
2010-07-17T15:03:00Z,NA,NA,open,86,54,2010,4,1,1,5,0,1,0,"c(-123.584794, 49.01283)",Salish Sea,5,-123.584794,49.01283
2010-07-18T10:17:00Z,NA,NA,open,62,45,2010,2,1,1,3,0,1,0,"c(-123.57833, 49.015)",Salish Sea,5,-123.57833,49.015
2010-07-18T13:27:00Z,NA,NA,open,65,35,2010,2,1,1,3,0,1,0,"c(-123.665, 48.95333)",Salish Sea,5,-123.665,48.95333
2010-07-29T10:15:00Z,NA,NA,open,84,50,2010,4,1,1,5,0,1,0,"c(-123.29717, 49.48583)",Salish Sea,5,-123.29717,49.48583
2010-08-04T12:10:00Z,NA,NA,open,50,30,2010,3,1,1,4,0,1,0,"c(-123.23417, 49.56617)",Salish Sea,5,-123.23417,49.56617
2010-08-04T13:43:00Z,NA,NA,open,99,53,2010,NA,NA,0,1,0,1,0,"c(-123.23417, 49.56617)",Salish Sea,5,-123.23417,49.56617
2010-08-12T11:43:00Z,NA,NA,open,61,44,2010,4,1,1,5,0,1,0,"c(-123.66, 48.94167)",Salish Sea,5,-123.66,48.94167
2010-08-12T13:53:00Z,NA,NA,open,73,52,2010,3,1,1,4,0,1,0,"c(-123.65833, 48.90833)",Salish Sea,5,-123.65833,48.90833
2010-08-13T11:34:00Z,NA,NA,open,92,50,2010,NA,NA,0,1,0,1,0,"c(-123.72833, 48.93833)",Salish Sea,5,-123.72833,48.93833
2010-08-13T14:05:00Z,NA,NA,open,58,59,2010,2,1,1,3,0,1,0,"c(-123.69833, 48.99333)",Salish Sea,5,-123.69833,48.99333
2010-08-14T11:34:00Z,NA,NA,open,87,34,2010,2,1,1,3,0,1,0,"c(-123.58, 48.99)",Salish Sea,5,-123.58,48.99
2010-08-14T14:21:00Z,NA,NA,open,48,60,2010,2,1,1,3,0,1,0,"c(-123.70333, 49.03333)",Salish Sea,5,-123.70333,49.03333
2010-08-23T15:11:00Z,NA,NA,open,59,61,2010,1,1,1,2,0,1,0,"c(-123.788, 49.604)",Salish Sea,5,-123.788,49.604
2010-08-24T14:11:00Z,NA,NA,open,87,45,2010,3,1,1,4,0,1,0,"c(-123.80347, 49.56685)",Salish Sea,5,-123.80347,49.56685
2010-08-25T12:10:00Z,NA,NA,open,55,30,2010,NA,NA,0,1,0,1,0,"c(-123.383611, 49.4057)",Salish Sea,5,-123.383611,49.4057
2010-08-25T15:02:00Z,NA,NA,open,75,54,2010,3,1,1,4,0,1,0,"c(-123.788, 49.604)",Salish Sea,5,-123.788,49.604
2010-08-28T11:23:00Z,NA,NA,open,10,31,2010,1,1,1,2,0,1,0,"c(-123.72833, 48.93833)",Salish Sea,5,-123.72833,48.93833
2010-09-22T13:28:00Z,NA,NA,open,59,34,2010,NA,NA,0,1,0,1,0,"c(-123.383611, 49.4057)",Salish Sea,5,-123.383611,49.4057
2010-09-29T10:43:00Z,NA,NA,open,32,52,2010,NA,NA,0,1,0,1,0,"c(-123.16381, 49.30139)",Salish Sea,5,-123.16381,49.30139
2010-09-30T13:19:00Z,NA,NA,open,60,41,2010,2,1,1,3,0,1,0,"c(-123.23417, 49.56617)",Salish Sea,5,-123.23417,49.56617
2010-10-03T14:12:00Z,NA,NA,open,91,53,2010,3,1,1,4,0,1,0,"c(-123.589, 48.964)",Salish Sea,5,-123.589,48.964
2010-10-08T13:11:00Z,NA,NA,open,58,50,2010,2,1,1,3,0,1,0,"c(-123.589, 48.964)",Salish Sea,5,-123.589,48.964
2010-10-08T15:03:00Z,NA,NA,open,86,52,2010,2,1,1,3,0,1,0,"c(-123.60833, 48.98667)",Salish Sea,5,-123.60833,48.98667
2010-10-09T10:43:00Z,NA,NA,open,91,50,2010,1,1,1,2,0,1,0,"c(-123.72833, 48.93833)",Salish Sea,5,-123.72833,48.93833
2010-10-09T15:02:00Z,NA,NA,open,82,50,2010,2,1,1,3,0,1,0,"c(-123.66, 48.94167)",Salish Sea,5,-123.66,48.94167
2010-10-10T10:11:00Z,NA,NA,open,68,50,2010,2,1,1,3,0,1,0,"c(-123.60833, 48.98667)",Salish Sea,5,-123.60833,48.98667
2010-10-10T13:11:00Z,NA,NA,open,75,43,2010,2,1,1,3,0,1,0,"c(-123.57833, 49.015)",Salish Sea,5,-123.57833,49.015
2010-10-11T11:34:00Z,NA,NA,open,103,43,2010,2,1,1,3,0,1,0,"c(-123.60833, 48.99167)",Salish Sea,5,-123.60833,48.99167
2010-10-12T10:54:00Z,NA,NA,open,27,24,2010,1,1,1,2,0,1,0,"c(-124.645, 49.42167)",Johnstone Strait/Northern Salish Sea,3,-124.645,49.42167
