dummy_id,year,survey_name,stat_area,num_quadrats,num_pycno,pycno_density,bottom_time,presence,source,region_numeric
672_A,2017,QCI 2017 Index Sites survey,2,16,1,0.0625,47,1,abalone,1
673_A,2017,QCI 2017 Index Sites survey,2,16,0,0,58,0,abalone,1
674_A,2017,QCI 2017 Index Sites survey,2,16,0,0,41,0,abalone,1
675_A,2017,QCI 2017 Index Sites survey,2,16,0,0,47,0,abalone,1
676_A,2017,QCI 2017 Index Sites survey,2,16,0,0,74,0,abalone,1
677_A,2017,QCI 2017 Index Sites survey,2,16,0,0,44,0,abalone,1
678_A,2017,QCI 2017 Index Sites survey,2,16,0,0,66,0,abalone,1
679_A,2017,QCI 2017 Index Sites survey,2,16,1,0.0625,75,1,abalone,1
680_A,2017,QCI 2017 Index Sites survey,2,16,0,0,79,0,abalone,1
681_A,2017,QCI 2017 Index Sites survey,2,16,0,0,63,0,abalone,1
682_A,2017,QCI 2017 Index Sites survey,2,16,0,0,53,0,abalone,1
683_A,2017,QCI 2017 Index Sites survey,2,16,0,0,81,0,abalone,1
684_A,2017,QCI 2017 Index Sites survey,2,16,0,0,51,0,abalone,1
685_A,2017,QCI 2017 Index Sites survey,2,16,0,0,96,0,abalone,1
686_A,2017,QCI 2017 Index Sites survey,2,16,0,0,51,0,abalone,1
687_A,2017,QCI 2017 Index Sites survey,2,16,0,0,47,0,abalone,1
688_A,2017,QCI 2017 Index Sites survey,2,16,0,0,54,0,abalone,1
689_A,2017,QCI 2017 Index Sites survey,2,16,0,0,75,0,abalone,1
690_A,2017,QCI 2017 Index Sites survey,2,16,1,0.0625,72,1,abalone,1
691_A,2017,QCI 2017 Index Sites survey,2,16,0,0,50,0,abalone,1
692_A,2017,QCI 2017 Index Sites survey,2,16,0,0,47,0,abalone,1
693_A,2017,QCI 2017 Index Sites survey,2,16,0,0,61,0,abalone,1
694_A,2017,QCI 2017 Index Sites survey,2,16,0,0,54,0,abalone,1
695_A,2017,QCI 2017 Index Sites survey,2,16,0,0,37,0,abalone,1
696_A,2017,QCI 2017 Index Sites survey,2,16,0,0,89,0,abalone,1
697_A,2017,QCI 2017 Index Sites survey,2,16,0,0,45,0,abalone,1
698_A,2017,QCI 2017 Index Sites survey,2,16,0,0,59,0,abalone,1
699_A,2017,QCI 2017 Index Sites survey,2,16,0,0,76,0,abalone,1
700_A,2017,QCI 2017 Index Sites survey,2,16,0,0,60,0,abalone,1
701_A,2017,QCI 2017 Index Sites survey,2,16,0,0,53,0,abalone,1
702_A,2017,QCI 2017 Index Sites survey,2,16,0,0,73,0,abalone,1
703_A,2017,QCI 2017 Index Sites survey,2,16,0,0,65,0,abalone,1
704_A,2017,QCI 2017 Index Sites survey,2,16,0,0,39,0,abalone,1
705_A,2017,QCI 2017 Index Sites survey,2,16,0,0,67,0,abalone,1
706_A,2017,QCI 2017 Index Sites survey,2,16,0,0,83,0,abalone,1
707_A,2017,QCI 2017 Index Sites survey,2,16,0,0,42,0,abalone,1
708_A,2017,QCI 2017 Index Sites survey,2,16,0,0,56,0,abalone,1
709_A,2017,QCI 2017 Index Sites survey,2,16,0,0,71,0,abalone,1
710_A,2017,QCI 2017 Index Sites survey,2,16,0,0,30,0,abalone,1
711_A,2017,QCI 2017 Index Sites survey,2,16,0,0,55,0,abalone,1
712_A,2017,QCI 2017 Index Sites survey,2,16,0,0,77,0,abalone,1
713_A,2017,QCI 2017 Index Sites survey,2,16,0,0,79,0,abalone,1
714_A,2017,QCI 2017 Index Sites survey,2,16,0,0,74,0,abalone,1
715_A,2017,QCI 2017 Index Sites survey,2,16,0,0,59,0,abalone,1
716_A,2017,QCI 2017 Index Sites survey,2,16,0,0,53,0,abalone,1
717_A,2017,QCI 2017 Index Sites survey,2,16,0,0,39,0,abalone,1
718_A,2017,QCI 2017 Index Sites survey,2,16,0,0,53,0,abalone,1
719_A,2017,QCI 2017 Index Sites survey,2,16,0,0,50,0,abalone,1
720_A,2017,QCI 2017 Index Sites survey,2,16,0,0,57,0,abalone,1
721_A,2017,QCI 2017 Index Sites survey,2,16,0,0,32,0,abalone,1
722_A,2017,QCI 2017 Index Sites survey,2,16,0,0,93,0,abalone,1
723_A,2017,QCI 2017 Index Sites survey,2,16,0,0,53,0,abalone,1
724_A,2017,QCI 2017 Index Sites survey,2,16,1,0.0625,46,1,abalone,1
725_A,2017,QCI 2017 Index Sites survey,2,16,0,0,54,0,abalone,1
726_A,2017,QCI 2017 Index Sites survey,2,16,1,0.0625,83,1,abalone,1
727_A,2017,QCI 2017 Index Sites survey,2,16,0,0,66,0,abalone,1
728_A,2017,QCI 2017 Index Sites survey,2,16,0,0,82,0,abalone,1
729_A,2017,QCI 2017 Index Sites survey,2,16,0,0,69,0,abalone,1
730_A,2017,QCI 2017 Index Sites survey,2,16,0,0,40,0,abalone,1
731_A,2017,QCI 2017 Index Sites survey,2,16,0,0,40,0,abalone,1
732_A,2017,QCI 2017 Index Sites survey,2,16,0,0,104,0,abalone,1
733_A,2017,QCI 2017 Index Sites survey,2,16,0,0,42,0,abalone,1
734_A,2017,QCI 2017 Index Sites survey,2,16,0,0,47,0,abalone,1
735_A,2017,QCI 2017 Index Sites survey,2,16,0,0,66,0,abalone,1
736_A,2017,QCI 2017 Index Sites survey,2,16,0,0,129,0,abalone,1
737_A,2017,QCI 2017 Index Sites survey,2,16,0,0,59,0,abalone,1
738_A,2017,QCI 2017 Index Sites survey,2,16,0,0,55,0,abalone,1
739_A,2017,QCI 2017 Index Sites survey,2,16,0,0,63,0,abalone,1
740_A,2017,QCI 2017 Index Sites survey,2,16,0,0,67,0,abalone,1
741_A,2017,QCI 2017 Index Sites survey,2,16,0,0,64,0,abalone,1
742_A,2017,QCI 2017 Index Sites survey,2,16,0,0,68,0,abalone,1
743_A,2017,QCI 2017 Index Sites survey,2,16,0,0,55,0,abalone,1
744_A,2017,QCI 2017 Index Sites survey,2,16,0,0,99,0,abalone,1
745_A,2017,QCI 2017 Index Sites survey,2,16,0,0,56,0,abalone,1
746_A,2017,QCI 2017 Index Sites survey,2,16,0,0,84,0,abalone,1
747_A,2017,QCI 2017 Index Sites survey,2,16,0,0,68,0,abalone,1
748_A,2017,QCI 2017 Index Sites survey,2,16,0,0,70,0,abalone,1
749_A,2017,QCI 2017 Index Sites survey,2,16,0,0,37,0,abalone,1
750_A,2017,QCI 2017 Index Sites survey,2,16,0,0,110,0,abalone,1
751_A,2017,QCI 2017 Index Sites survey,2,16,0,0,37,0,abalone,1
752_A,2017,QCI 2017 Index Sites survey,2,16,0,0,47,0,abalone,1
753_A,2017,QCI 2017 Index Sites survey,2,16,0,0,125,0,abalone,1
754_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,63,0,abalone,1
755_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,52,0,abalone,1
756_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,56,0,abalone,1
757_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,57,0,abalone,1
758_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,77,0,abalone,1
759_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,77,0,abalone,1
760_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,25,0,abalone,1
761_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,36,0,abalone,1
762_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,95,0,abalone,1
763_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,78,0,abalone,1
764_A,2018,WCHG 2018 Index Sites Survey,2,16,1,0.0625,43,1,abalone,1
765_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,95,0,abalone,1
766_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,39,0,abalone,1
767_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,58,0,abalone,1
768_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,45,0,abalone,1
769_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,59,0,abalone,1
770_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,67,0,abalone,1
771_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,47,0,abalone,1
772_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,53,0,abalone,1
773_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,46,0,abalone,1
774_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,38,0,abalone,1
775_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,62,0,abalone,1
776_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,30,0,abalone,1
777_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,83,0,abalone,1
778_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,33,0,abalone,1
779_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,56,0,abalone,1
780_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,63,0,abalone,1
781_A,2018,WCHG 2018 Index Sites Survey,2,16,1,0.0625,60,1,abalone,1
782_A,2018,WCHG 2018 Index Sites Survey,2,16,2,0.125,60,1,abalone,1
783_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,54,0,abalone,1
784_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,45,0,abalone,1
785_A,2018,WCHG 2018 Index Sites Survey,2,16,1,0.0625,47,1,abalone,1
786_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,45,0,abalone,1
787_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,51,0,abalone,1
788_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,50,0,abalone,1
789_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,45,0,abalone,1
790_A,2018,WCHG 2018 Index Sites Survey,2,16,2,0.125,73,1,abalone,1
791_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,52,0,abalone,1
792_A,2018,WCHG 2018 Index Sites Survey,2,16,1,0.0625,49,1,abalone,1
793_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,46,0,abalone,1
794_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,45,0,abalone,1
795_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,25,0,abalone,1
796_A,2018,WCHG 2018 Index Sites Survey,2,16,4,0.25,52,1,abalone,1
797_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,53,0,abalone,1
798_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,54,0,abalone,1
799_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,81,0,abalone,1
800_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,39,0,abalone,1
801_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,37,0,abalone,1
802_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,54,0,abalone,1
803_A,2018,WCHG 2018 Index Sites Survey,2,16,0,0,60,0,abalone,1
804_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,86,0,abalone,4
805_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,51,0,abalone,4
806_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,53,0,abalone,4
807_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,35,0,abalone,4
808_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,40,0,abalone,4
809_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,99,0,abalone,4
810_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,41,0,abalone,4
811_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,29,0,abalone,4
812_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,66,0,abalone,4
813_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,51,0,abalone,4
814_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,37,0,abalone,4
815_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,76,0,abalone,4
816_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,63,0,abalone,4
817_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,57,0,abalone,4
818_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,74,0,abalone,4
819_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,27,0,abalone,4
820_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,86,0,abalone,4
821_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,40,0,abalone,4
822_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,37,0,abalone,4
823_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,33,0,abalone,4
824_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,51,0,abalone,4
825_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,73,0,abalone,4
826_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,44,0,abalone,4
827_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,46,0,abalone,4
828_A,2018,WCVI 2018 Index Sites Survey,26,16,0,0,67,0,abalone,4
829_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,54,0,abalone,4
830_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,35,0,abalone,4
831_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,43,0,abalone,4
832_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,41,0,abalone,4
833_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,39,0,abalone,4
834_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,29,0,abalone,4
835_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,28,0,abalone,4
836_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,47,0,abalone,4
837_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,46,0,abalone,4
838_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,57,0,abalone,4
839_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,54,0,abalone,4
840_A,2018,WCVI 2018 Index Sites Survey,27,16,1,0.0625,52,1,abalone,4
841_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,36,0,abalone,4
842_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,34,0,abalone,4
843_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,54,0,abalone,4
844_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,27,0,abalone,4
845_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,30,0,abalone,4
846_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,38,0,abalone,4
847_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,72,0,abalone,4
848_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,68,0,abalone,4
849_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,30,0,abalone,4
850_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,40,0,abalone,4
851_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,65,0,abalone,4
852_A,2018,WCVI 2018 Index Sites Survey,27,16,5,0.3125,58,1,abalone,4
853_A,2018,WCVI 2018 Index Sites Survey,27,15,1,0.066666667,94,1,abalone,4
854_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,51,0,abalone,4
855_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,53,0,abalone,4
856_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,59,0,abalone,4
857_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,24,0,abalone,4
858_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,63,0,abalone,4
859_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,66,0,abalone,4
860_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,33,0,abalone,4
861_A,2018,WCVI 2018 Index Sites Survey,27,16,0,0,30,0,abalone,4
862_A,2018,WCVI 2018 Index Sites Survey,27,8,0,0,35,0,abalone,4
1_B,2019,QC Strait 2019 Index Sites Survey,11,16,0,0,36,0,abalone,2
2_B,2019,QC Strait 2019 Index Sites Survey,11,16,0,0,57,0,abalone,2
3_B,2019,QC Strait 2019 Index Sites Survey,11,16,0,0,63,0,abalone,2
4_B,2019,QC Strait 2019 Index Sites Survey,11,16,0,0,65,0,abalone,2
5_B,2019,QC Strait 2019 Index Sites Survey,11,16,0,0,44,0,abalone,2
6_B,2019,QC Strait 2019 Index Sites Survey,11,16,0,0,56,0,abalone,2
7_B,2019,QC Strait 2019 Index Sites Survey,11,16,1,0.0625,59,1,abalone,2
8_B,2019,QC Strait 2019 Index Sites Survey,11,16,0,0,27,0,abalone,2
9_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,39,0,abalone,3
10_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,48,0,abalone,3
11_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,60,0,abalone,3
12_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,63,0,abalone,3
13_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,61,0,abalone,3
14_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,51,0,abalone,3
15_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,44,0,abalone,3
16_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,74,0,abalone,3
17_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,64,0,abalone,3
18_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,78,0,abalone,3
19_B,2019,QC Strait 2019 Index Sites Survey,12,16,1,0.0625,68,1,abalone,3
20_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,55,0,abalone,3
21_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,45,0,abalone,3
22_B,2019,QC Strait 2019 Index Sites Survey,12,16,1,0.0625,62,1,abalone,3
23_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,51,0,abalone,3
24_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,72,0,abalone,3
25_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,58,0,abalone,3
26_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,47,0,abalone,3
27_B,2019,QC Strait 2019 Index Sites Survey,12,16,1,0.0625,52,1,abalone,3
28_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,50,0,abalone,3
29_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,35,0,abalone,3
30_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,75,0,abalone,3
31_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,49,0,abalone,3
32_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,89,0,abalone,3
33_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,72,0,abalone,3
34_B,2019,QC Strait 2019 Index Sites Survey,12,16,0,0,47,0,abalone,3
35_B,2019,Georgia Basin 2019 Index Sites Survey,13,16,0,0,37,0,abalone,3
36_B,2019,Georgia Basin 2019 Index Sites Survey,13,16,0,0,36,0,abalone,3
37_B,2019,Georgia Basin 2019 Index Sites Survey,13,16,0,0,54,0,abalone,3
38_B,2019,Georgia Basin 2019 Index Sites Survey,13,16,9,0.5625,50,1,abalone,3
39_B,2019,Georgia Basin 2019 Index Sites Survey,14,16,0,0,42,0,abalone,3
40_B,2019,Georgia Basin 2019 Index Sites Survey,14,16,0,0,49,0,abalone,3
41_B,2019,Georgia Basin 2019 Index Sites Survey,14,16,0,0,63,0,abalone,3
42_B,2019,Georgia Basin 2019 Index Sites Survey,14,16,0,0,45,0,abalone,3
43_B,2019,Georgia Basin 2019 Index Sites Survey,14,16,0,0,36,0,abalone,3
44_B,2019,Georgia Basin 2019 Index Sites Survey,15,16,2,0.125,51,1,abalone,3
45_B,2019,Georgia Basin 2019 Index Sites Survey,15,16,0,0,40,0,abalone,3
46_B,2019,Georgia Basin 2019 Index Sites Survey,15,16,8,0.5,30,1,abalone,3
47_B,2019,Georgia Basin 2019 Index Sites Survey,15,16,10,0.625,47,1,abalone,3
48_B,2019,Georgia Basin 2019 Index Sites Survey,15,16,9,0.5625,48,1,abalone,3
49_B,2019,Georgia Basin 2019 Index Sites Survey,15,16,4,0.25,34,1,abalone,3
50_B,2019,Georgia Basin 2019 Index Sites Survey,15,16,1,0.0625,42,1,abalone,3
51_B,2019,Georgia Basin 2019 Index Sites Survey,15,12,0,0,28,0,abalone,3
52_B,2019,Georgia Basin 2019 Index Sites Survey,15,16,0,0,38,0,abalone,3
53_B,2019,Georgia Basin 2019 Index Sites Survey,15,16,1,0.0625,45,1,abalone,3
54_B,2019,Georgia Basin 2019 Index Sites Survey,16,16,0,0,52,0,abalone,3
55_B,2019,Georgia Basin 2019 Index Sites Survey,16,16,2,0.125,54,1,abalone,3
56_B,2019,Georgia Basin 2019 Index Sites Survey,16,16,0,0,47,0,abalone,3
57_B,2019,Georgia Basin 2019 Index Sites Survey,16,16,0,0,42,0,abalone,3
58_B,2019,Georgia Basin 2019 Index Sites Survey,16,16,1,0.0625,37,1,abalone,3
59_B,2019,Georgia Basin 2019 Index Sites Survey,16,16,5,0.3125,39,1,abalone,3
60_B,2019,Georgia Basin 2019 Index Sites Survey,16,16,1,0.0625,32,1,abalone,3
61_B,2019,Georgia Basin 2019 Index Sites Survey,16,16,4,0.25,52,1,abalone,3
62_B,2019,Georgia Basin 2019 Index Sites Survey,16,16,0,0,29,0,abalone,3
63_B,2019,Georgia Basin 2019 Index Sites Survey,19,16,0,0,48,0,abalone,5
64_B,2019,Georgia Basin 2019 Index Sites Survey,20,16,1,0.0625,47,1,abalone,5
65_B,2019,Georgia Basin 2019 Index Sites Survey,20,16,0,0,62,0,abalone,5
66_B,2019,Georgia Basin 2019 Index Sites Survey,20,16,1,0.0625,63,1,abalone,5
67_B,2019,Georgia Basin 2019 Index Sites Survey,20,16,0,0,70,0,abalone,5
68_B,2019,Georgia Basin 2019 Index Sites Survey,20,16,0,0,52,0,abalone,5
69_B,2019,Georgia Basin 2019 Index Sites Survey,20,16,1,0.0625,40,1,abalone,5
70_B,2019,Georgia Basin 2019 Index Sites Survey,20,16,0,0,62,0,abalone,5
71_B,2019,Georgia Basin 2019 Index Sites Survey,20,16,0,0,50,0,abalone,5
72_B,2019,Georgia Basin 2019 Index Sites Survey,20,16,1,0.0625,48,1,abalone,5
73_B,2019,Georgia Basin 2019 Index Sites Survey,20,16,0,0,50,0,abalone,5
74_B,2019,Georgia Basin 2019 Index Sites Survey,20,16,0,0,54,0,abalone,5
75_B,2019,Georgia Basin 2019 Index Sites Survey,20,16,0,0,34,0,abalone,5
76_B,2019,Georgia Basin 2019 Index Sites Survey,20,16,0,0,46,0,abalone,5
77_B,2019,Georgia Basin 2019 Index Sites Survey,20,16,0,0,65,0,abalone,5
78_B,2019,Georgia Basin 2019 Index Sites Survey,20,16,0,0,53,0,abalone,5
79_B,2019,Georgia Basin 2019 Index Sites Survey,20,16,0,0,60,0,abalone,5
80_B,2019,Georgia Basin 2019 Index Sites Survey,20,16,0,0,54,0,abalone,5
81_B,2019,Georgia Basin 2019 Index Sites Survey,20,16,0,0,68,0,abalone,5
1_C,2021,NC 2021 Survey,3,16,0,0,53,0,abalone,2
2_C,2021,NC 2021 Survey,3,16,0,0,54,0,abalone,2
3_C,2021,NC 2021 Survey,3,16,0,0,47,0,abalone,2
4_C,2021,NC 2021 Survey,3,16,0,0,58,0,abalone,2
5_C,2021,NC 2021 Survey,3,16,0,0,43,0,abalone,2
6_C,2021,NC 2021 Survey,3,16,0,0,44,0,abalone,2
7_C,2021,NC 2021 Survey,3,16,0,0,41,0,abalone,2
8_C,2021,NC 2021 Survey,3,16,0,0,77,0,abalone,2
9_C,2021,NC 2021 Survey,3,16,0,0,80,0,abalone,2
10_C,2021,NC 2021 Survey,3,16,0,0,46,0,abalone,2
11_C,2021,NC 2021 Survey,3,8,0,0,34,0,abalone,2
12_C,2021,NC 2021 Survey,4,16,0,0,51,0,abalone,2
13_C,2021,NC 2021 Survey,4,16,0,0,66,0,abalone,2
14_C,2021,NC 2021 Survey,4,16,0,0,41,0,abalone,2
15_C,2021,NC 2021 Survey,4,16,0,0,51,0,abalone,2
16_C,2021,NC 2021 Survey,4,16,0,0,33,0,abalone,2
17_C,2021,NC 2021 Survey,4,16,0,0,27,0,abalone,2
18_C,2021,NC 2021 Survey,4,16,0,0,88,0,abalone,2
19_C,2021,NC 2021 Survey,4,16,0,0,46,0,abalone,2
20_C,2021,NC 2021 Survey,4,16,0,0,75,0,abalone,2
21_C,2021,NC 2021 Survey,4,16,0,0,71,0,abalone,2
22_C,2021,NC 2021 Survey,4,16,0,0,60,0,abalone,2
23_C,2021,NC 2021 Survey,4,16,0,0,73,0,abalone,2
24_C,2021,NC 2021 Survey,4,16,3,0.1875,31,1,abalone,2
25_C,2021,NC 2021 Survey,4,16,0,0,64,0,abalone,2
26_C,2021,NC 2021 Survey,4,16,0,0,68,0,abalone,2
27_C,2021,NC 2021 Survey,4,16,0,0,50,0,abalone,2
28_C,2021,NC 2021 Survey,4,16,0,0,52,0,abalone,2
29_C,2021,NC 2021 Survey,4,16,0,0,73,0,abalone,2
30_C,2021,NC 2021 Survey,4,16,0,0,38,0,abalone,2
31_C,2021,NC 2021 Survey,4,16,0,0,75,0,abalone,2
32_C,2021,NC 2021 Survey,4,16,0,0,40,0,abalone,2
33_C,2021,NC 2021 Survey,4,16,0,0,49,0,abalone,2
34_C,2021,NC 2021 Survey,4,16,0,0,67,0,abalone,2
35_C,2021,NC 2021 Survey,4,16,4,0.25,58,1,abalone,2
36_C,2021,NC 2021 Survey,4,16,0,0,81,0,abalone,2
37_C,2021,NC 2021 Survey,4,16,0,0,65,0,abalone,2
38_C,2021,NC 2021 Survey,4,16,0,0,42,0,abalone,2
39_C,2021,NC 2021 Survey,4,16,0,0,39,0,abalone,2
40_C,2021,NC 2021 Survey,4,16,0,0,47,0,abalone,2
41_C,2021,NC 2021 Survey,4,16,0,0,51,0,abalone,2
42_C,2021,NC 2021 Survey,4,3,0,0,30,0,abalone,2
43_C,2021,NC 2021 Survey,4,16,0,0,36,0,abalone,2
44_C,2021,NC 2021 Survey,4,16,0,0,70,0,abalone,2
45_C,2021,NC 2021 Survey,4,16,0,0,67,0,abalone,2
46_C,2021,NC 2021 Survey,4,16,0,0,81,0,abalone,2
47_C,2021,NC 2021 Survey,4,16,0,0,74,0,abalone,2
48_C,2021,NC 2021 Survey,4,16,0,0,107,0,abalone,2
49_C,2021,NC 2021 Survey,4,16,0,0,59,0,abalone,2
50_C,2021,NC 2021 Survey,4,16,0,0,32,0,abalone,2
51_C,2021,NC 2021 Survey,4,16,0,0,74,0,abalone,2
